row_id,timing_row_id,original_full_test_row_id,source_row_index,true_label,fixed_pred,fp32_pred,fixed_logit_0,fixed_logit_1,fixed_logit_2,fixed_logit_3,fixed_logit_4
803,803,20207,136050,3,3,3,-12110,-12472,-6056,6252,644
804,804,47522,316483,4,4,4,-11841,-12524,-5551,-2949,6966
805,805,40118,267641,0,0,0,1718,-14338,100,-6123,-12087
806,806,1048,7077,1,1,1,-16489,5460,-6746,-3055,-12792
807,807,41216,274687,2,2,2,-1134,-17419,2052,-7905,-9062
808,808,19688,132354,3,3,3,-11396,-12063,-5731,6659,721
809,809,46270,307882,4,4,4,-16077,-16392,-976,-228,8057
810,810,34136,227754,0,0,0,5490,-15149,-7632,-4407,-5030
811,811,43796,291311,1,1,1,-14203,3808,-9195,-1717,-12302
812,812,22732,152640,2,2,2,-13409,-13805,6457,-3890,-13429
813,813,315,2107,3,3,3,-12073,-12198,-5724,6532,843
814,814,42579,283552,4,4,4,-10856,-10562,-4797,-2677,7469
815,815,51829,344971,0,0,0,617,-14609,-4097,-8262,-8405
816,816,4580,30271,1,1,1,-16384,4565,-6165,-3000,-11317
817,817,19244,129275,2,2,2,-17492,-15694,4382,-140,-1690
818,818,19209,129070,3,3,3,-9833,-10059,-3545,8837,-4190
819,819,10387,69191,4,4,4,-11942,-11083,-4676,-2523,7291
820,820,33546,223985,0,0,0,5609,-13288,-7083,-4296,-6023
821,821,1647,11005,1,1,1,-17741,4136,-6251,-2072,-11049
822,822,48923,325828,2,2,2,-1893,-17209,-1198,-8552,-10405
823,823,897,6166,3,3,3,-9715,-10395,-3119,8925,-10090
824,824,47513,316431,4,4,4,-11694,-10406,-4982,-2599,6879
825,825,31701,211904,0,0,0,5853,-14083,-7319,-3913,-6382
826,826,3290,22197,1,1,1,-13643,2632,-11815,261,-8888
827,827,19487,130870,2,2,2,-13173,-12145,6790,-1432,-13410
828,828,6203,41248,3,3,3,-12136,-12184,-5527,7055,410
829,829,46904,312175,4,4,4,-12960,-11689,-5079,-2601,7274
830,830,26759,179493,0,2,2,-789,-17444,-742,-8097,-8949
831,831,45457,302203,1,1,1,-13119,5956,-7543,-3135,-13122
832,832,21145,141931,2,2,2,-11599,-13088,7197,-4171,-14351
833,833,27968,187113,3,3,3,-12028,-12171,-5843,6232,777
834,834,42448,282854,4,4,4,-9982,-12242,-5760,-3052,6672
835,835,34443,229717,0,0,0,4680,-16510,-7294,-6092,-3716
836,836,3339,22547,1,1,1,-13551,3622,-9158,3,-9763
837,837,24353,163297,2,2,2,-16691,-17608,5358,-2115,-1359
838,838,832,5627,3,3,3,-11629,-11628,-5357,6369,592
839,839,42365,282256,4,4,4,-11565,-10461,-4791,-2328,8108
840,840,34165,227917,0,0,0,5371,-14702,-7613,-4513,-4599
841,841,52315,347948,1,1,1,-11915,3575,-7027,-146,-7057
842,842,22813,153126,2,2,2,825,-15778,2539,-6765,-10929
843,843,6387,42561,3,3,3,-11112,-11245,-5219,6720,-669
844,844,43508,289494,4,4,4,-11708,-10856,-4671,-2340,6987
845,845,32027,213967,0,0,0,5743,-14294,-7365,-3947,-6135
846,846,3395,22951,1,1,1,-11725,5228,-5689,-648,-11384
847,847,24363,163335,2,2,2,-15004,-18311,5228,-3558,-949
848,848,2198,14781,3,3,3,-10051,-10242,-3120,9020,-9198
849,849,16752,112322,4,4,4,-13946,-13735,-3742,850,7341
850,850,29787,198968,0,0,0,1344,-14251,-399,-6329,-13138
851,851,45244,300805,1,1,1,-16317,5510,-6324,-3436,-12519
852,852,41119,274008,2,2,2,-2315,-17396,-1048,-9199,-8497
853,853,39404,262806,3,3,3,-12029,-12185,-5767,6470,504
854,854,9725,64844,4,4,4,-11747,-11416,-5540,-2577,6885
855,855,30273,202307,0,0,0,5335,-15084,-7421,-4341,-5325
856,856,45440,302120,1,1,1,-14768,4024,-6361,-1928,-9910
857,857,21155,141988,2,2,2,-9927,-13316,6243,-4340,-14404
858,858,2421,16314,3,1,1,-13376,4462,-6858,393,-9218
859,859,42370,282288,4,4,4,-10884,-11159,-5133,-2196,7248
860,860,50724,337849,0,0,0,5390,-14064,-7393,-4264,-5128
861,861,2962,19920,1,1,1,-14265,2252,-10819,-1553,-5242
862,862,17861,119816,2,0,2,-842,-16540,-871,-7902,-11337
863,863,4923,32648,3,3,3,-12052,-12359,-5520,6515,332
864,864,43573,289880,4,4,4,-10016,-14390,-5299,-4641,6165
865,865,51989,345539,0,0,0,1013,-14559,-1608,-6818,-12365
866,866,4361,29072,1,1,1,-16276,4482,-6084,-2690,-10913
867,867,21181,142157,2,0,0,1534,-14181,-253,-6156,-12773
868,868,24140,161821,3,3,3,-9941,-10805,-4310,8281,-3068
869,869,9442,62884,4,4,4,-11175,-10776,-4843,-2654,7555
870,870,34289,228740,0,0,0,5219,-15083,-7785,-4514,-4150
871,871,3018,20248,1,1,1,-12153,3223,-8177,-857,-6200
872,872,20012,134804,2,2,2,-8689,-12957,6832,-3449,-14193
873,873,38020,253404,3,3,3,-10689,-11499,-5152,7234,-964
874,874,14705,98362,4,4,4,-16912,-18189,-1639,-3375,8762
875,875,25930,173816,0,0,0,5032,-15458,-6556,-5569,-5082
876,876,2742,18353,1,3,3,-14024,-5506,-6577,4230,-2831
877,877,22683,152271,2,2,2,-14469,-13378,5757,-3511,-11738
878,878,32006,213786,3,3,3,-12737,-12552,-6596,6491,1186
879,879,13425,89762,4,4,4,-14154,-12961,-3509,238,7404
880,880,51832,345056,0,0,0,-960,-16401,-2799,-8612,-10581
881,881,35786,238655,1,1,1,-13428,4481,-7913,-40,-10688
882,882,25122,168180,2,2,2,-1131,-17373,1652,-7995,-9157
883,883,52171,346910,3,3,3,-10832,-11382,-5399,6274,530
884,884,9374,62449,4,4,4,-10894,-10103,-4585,-2518,7589
885,885,33912,226394,0,0,0,5057,-15192,-6061,-5659,-6040
886,886,52611,349830,1,1,1,-13801,4445,-9427,-1560,-10526
887,887,17848,119750,2,2,2,-14354,-15068,5137,-5497,-12414
888,888,11660,77689,3,3,3,-11802,-11914,-5386,6908,-188
889,889,11397,76041,4,4,4,-11576,-10692,-5502,-2881,6730
890,890,26097,175020,0,0,0,5413,-14777,-7598,-4491,-4706
891,891,3771,25413,1,1,1,-12267,4751,-7676,-225,-10863
892,892,49708,330975,2,2,2,-13137,-14142,3005,-5847,-12260
893,893,32254,215456,3,3,3,-10488,-10802,-5056,7079,-1132
894,894,16753,112338,4,3,3,-12201,-11644,-6012,6634,482
895,895,40083,267280,0,0,0,2866,-14419,-1106,-6684,-9506
896,896,43824,291489,1,1,1,-18632,4054,-7255,-4913,-12811
897,897,18813,126411,2,2,2,-12603,-15940,1439,-1225,-6220
898,898,46088,306550,3,3,3,-9565,-9262,-3396,9356,-4913
899,899,12309,82157,4,4,4,-11966,-10392,-5463,-2763,6715
900,900,40092,267305,0,0,0,676,-15577,-875,-7338,-11309
901,901,851,5785,1,1,1,-12885,3561,-10271,-413,-9315
902,902,23778,159380,2,2,2,-15547,-14068,4242,553,-4236
903,903,18775,126120,3,3,3,-11416,-11914,-5518,6747,398
904,904,15004,100374,4,4,4,-10258,-12488,-5875,-3532,6760
905,905,33341,222599,0,0,0,2515,-16009,-147,-6323,-10054
906,906,1640,10983,1,1,1,-15489,4146,-8247,-848,-11447
907,907,25133,168242,2,2,2,-14487,-13997,6250,-4408,-13695
908,908,36613,244129,3,3,3,-11163,-11445,-5296,7161,-836
909,909,14772,98766,4,4,4,-14052,-12995,-3646,740,7387
910,910,30223,201884,0,0,0,5346,-14557,-7543,-4555,-4589
911,911,43826,291494,1,1,1,-20917,3696,-6894,-5519,-13376
912,912,48929,325893,2,2,2,-13695,-15185,5511,-6147,-14380
913,913,34918,232912,3,3,3,-11123,-11657,-5192,7622,-633
914,914,13796,92453,4,4,4,-12049,-11749,-5171,-2950,6725
915,915,32547,217420,0,0,0,2984,-15874,-434,-6107,-10418
916,916,3415,23079,1,1,1,-12027,4220,-7260,-1038,-9978
917,917,25114,168142,2,2,2,-345,-16866,604,-7915,-9092
918,918,23215,155944,3,3,3,-10548,-10692,-4660,7903,-1119
919,919,13238,88462,4,4,4,-14032,-12349,-5693,-2812,7297
920,920,33297,222283,0,0,0,4591,-14931,-6816,-5811,-4222
921,921,44668,297208,1,1,1,-14591,4966,-7327,-45,-11637
922,922,49718,331084,2,2,2,-15351,-13792,4992,-5623,-14198
923,923,41388,275838,3,3,3,-11916,-11618,-5797,7328,-204
924,924,37961,252979,4,4,4,-9887,-11098,-5182,-2205,7658
925,925,51772,344545,0,0,0,3207,-15231,-4628,-7007,-3622
926,926,1463,9740,1,1,1,-15598,4893,-7914,-1377,-10960
927,927,21708,145849,2,0,0,986,-15048,-1212,-7029,-12182
928,928,55213,367283,3,3,3,-11909,-12344,-5933,6584,727
929,929,12959,86527,4,4,4,-11247,-13331,-6648,-3713,5506
930,930,50814,338416,0,0,0,4729,-13483,-7699,-4809,-4195
931,931,3040,20389,1,1,1,-13169,3241,-10524,-454,-8781
932,932,49602,330228,2,2,2,-16330,-14153,3244,-4941,-10187
933,933,47552,316670,3,3,3,-16072,-11228,-5411,3655,-6317
934,934,13641,91385,4,4,4,-11290,-11371,-4776,-2936,7021
935,935,34740,231638,0,0,0,6088,-12921,-7188,-3607,-8155
936,936,35830,238983,1,1,1,-13229,4346,-7389,-721,-10785
937,937,49666,330633,2,0,0,-2141,-16443,-2774,-9240,-9887
938,938,26540,178031,3,3,3,-10336,-10405,-5429,6599,723
939,939,12394,82741,4,4,4,-11066,-11823,-6729,-3318,6453
940,940,31021,207645,0,0,0,4701,-16283,-7355,-5829,-3742
941,941,45241,300779,1,1,1,-17014,5498,-6869,-2992,-13372
942,942,49720,331090,2,2,2,-15444,-13368,4718,-5153,-13405
943,943,23131,155308,3,3,3,-12024,-12296,-6134,6255,534
944,944,15684,105146,4,4,4,-11682,-16394,-4554,-2020,5700
945,945,34792,232016,0,0,0,5521,-13894,-7310,-4199,-5534
946,946,3414,23062,1,1,1,-13137,3500,-8208,-476,-8696
947,947,20399,137289,2,2,2,-14269,-12940,2665,379,-4927
948,948,13129,87704,3,3,3,-8849,-8523,-2859,9593,-6279
949,949,8932,59389,4,4,4,-15670,-14574,-2483,1775,5762
950,950,26385,176988,0,0,0,5314,-13375,-6438,-5485,-5595
951,951,45039,299580,1,1,1,-15887,4138,-7723,-1529,-10941
952,952,41296,275276,2,2,2,1036,-15960,1581,-6643,-9791
953,953,8696,57831,3,3,3,-11687,-11569,-5739,7049,-127
954,954,47905,319063,4,3,3,-10807,-11051,-4503,7606,-1652
955,955,51835,345061,0,0,0,-960,-16401,-2799,-8612,-10581
956,956,856,5821,1,1,1,-13818,3827,-8065,-853,-9489
957,957,20984,140938,2,2,2,-13824,-13708,1602,-5301,-9622
958,958,255,1633,3,3,3,-11532,-12290,-5039,6752,1231
959,959,43295,288240,4,4,4,-11169,-10479,-4675,-2554,7669
960,960,29567,197964,0,0,0,-1882,-16425,-3338,-9273,-9935
961,961,3777,25485,1,1,1,-14539,3309,-7352,-745,-8906
962,962,19419,130449,2,2,2,-13919,-13354,5875,-3778,-13258
963,963,49351,328563,3,3,3,-11102,-11186,-4096,7950,-2554
964,964,14334,95891,4,4,4,-10587,-11026,-4587,-2206,6384
965,965,51803,344728,0,0,0,-1134,-16928,-2793,-9009,-9747
966,966,52607,349808,1,1,1,-12847,3863,-9696,-719,-9570
967,967,23286,156348,2,2,2,-15240,-16195,4166,-986,-1314
968,968,41772,278329,3,3,3,-15363,-13637,-7917,3875,-3608
969,969,13730,92000,4,4,4,-10029,-14440,-6164,-3896,6627
970,970,29517,197607,0,0,0,4500,-12945,-7102,-4851,-4312
971,971,1457,9725,1,1,1,-16244,5241,-7705,-2425,-13133
972,972,21141,141897,2,2,2,-10281,-13395,5768,-4639,-14312
973,973,18985,127506,3,3,3,-12193,-12345,-6088,6420,942
974,974,12185,81251,4,4,4,-12287,-11135,-4858,-2663,7123
975,975,35180,234699,0,0,0,3945,-15342,-5801,-7194,-3621
976,976,52236,347337,1,1,1,-14666,4002,-9727,-1093,-10249
977,977,41279,275116,2,2,2,-393,-16771,3006,-7278,-9941
978,978,38658,257718,3,3,3,-12069,-12379,-5966,6570,836
979,979,46959,312578,4,4,4,-16778,-16880,-1232,-1381,8317
980,980,33313,222405,0,0,0,5004,-14185,-6293,-6031,-4731
981,981,3377,22809,1,1,1,-14646,1262,-8095,-2190,-2701
982,982,19922,134181,2,0,0,1179,-15616,-1232,-6830,-8346
983,983,23740,159103,3,3,3,-12908,-11575,-6273,7441,-857
984,984,42975,286204,4,4,4,-11718,-11820,-5422,-2915,6758
985,985,31510,210703,0,0,0,5529,-13152,-7015,-3963,-6241
986,986,3043,20406,1,1,1,-13727,3993,-8872,-711,-10379
987,987,19457,130682,2,2,2,-13199,-13416,7067,-3196,-14156
988,988,8165,54111,3,3,3,-11384,-12394,-4808,6832,-724
989,989,9979,66568,4,4,4,-10316,-11570,-5540,-2322,6793
990,990,51865,345138,0,0,0,-986,-16225,-2472,-8409,-11086
991,991,43825,291492,1,1,1,-18493,4182,-7080,-4771,-12803
992,992,23266,156272,2,2,2,-14084,-16251,4142,-1471,-2419
993,993,11120,74240,3,3,3,-9259,-9371,-3362,9078,-4432
994,994,14348,95994,4,4,4,-10918,-12755,-5664,-3329,6561
995,995,27289,182828,0,0,0,5097,-12986,-6899,-5892,-4545
996,996,3038,20376,1,1,1,-13974,3129,-8237,-115,-8348
997,997,49639,330470,2,2,2,-18000,-14636,4880,-6296,-11686
998,998,20908,140531,3,3,3,-12369,-12058,-5277,6776,257
999,999,13791,92413,4,4,4,-12036,-14220,-4790,-2940,7904
