row_id,timing_row_id,original_full_test_row_id,source_row_index,true_label,fixed_pred,fp32_pred,fixed_logit_0,fixed_logit_1,fixed_logit_2,fixed_logit_3,fixed_logit_4
905,905,33341,222599,0,0,0,84,-1034,23,-537,-341
906,906,1640,10983,1,1,1,-1666,680,-462,181,-276
907,907,25133,168242,2,2,2,-548,-572,283,-165,-307
908,908,36613,244129,3,3,3,-621,-855,-745,328,145
909,909,14772,98766,4,4,4,-2557,-1035,-455,-717,970
910,910,30223,201884,0,0,0,476,-1204,-57,-741,-628
911,911,43826,291494,1,1,1,-3434,1250,-1125,370,-798
912,912,48929,325893,2,2,2,-347,-714,263,-80,-330
913,913,34918,232912,3,3,3,-758,-1041,-994,345,204
914,914,13796,92453,4,4,4,-486,-1388,-931,-731,650
915,915,32547,217420,0,0,0,85,-1079,-16,-519,-331
916,916,3415,23079,1,1,1,-1286,533,-370,143,-223
917,917,25114,168142,2,2,2,87,-761,211,-525,-432
918,918,23215,155944,3,3,3,-1018,-1424,-1467,462,311
919,919,13238,88462,4,4,4,-2522,-3597,-2942,-1419,2547
920,920,33297,222283,0,0,0,399,-1341,37,-731,-635
921,921,44668,297208,1,1,1,-1243,541,-400,103,-275
922,922,49718,331084,2,2,2,-270,-487,212,-170,-433
923,923,41388,275838,3,3,3,-238,-405,-275,172,56
924,924,37961,252979,4,4,4,-3463,-1870,-1161,-951,1943
925,925,51772,344545,0,0,0,214,-868,-104,-540,-264
926,926,1463,9740,1,1,1,-1232,471,-214,30,-302
927,927,21708,145849,2,0,0,271,-843,206,-499,-507
928,928,55213,367283,3,3,3,-502,-705,-705,253,126
929,929,12959,86527,4,4,4,-8968,-9113,-7623,-4079,7573
930,930,50814,338416,0,0,0,401,-1054,-107,-556,-423
931,931,3040,20389,1,1,1,-822,299,-198,-39,-275
932,932,49602,330228,2,2,2,-411,-249,85,-136,-326
933,933,47552,316670,3,2,2,-567,-457,128,-12,-276
934,934,13641,91385,4,4,4,-2956,-3829,-3384,-1592,2969
935,935,34740,231638,0,0,0,324,-1300,-336,-838,-877
936,936,35830,238983,1,1,1,-1547,583,-564,119,-378
937,937,49666,330633,2,2,2,-10,-476,113,-450,-533
938,938,26540,178031,3,3,3,-943,-1568,-1588,485,315
939,939,12394,82741,4,4,4,-379,-1475,-882,-701,537
940,940,31021,207645,0,0,0,436,-1347,125,-793,-698
941,941,45241,300779,1,1,1,-1896,731,-430,219,-364
942,942,49720,331090,2,2,2,-249,-506,212,-149,-400
943,943,23131,155308,3,3,3,-711,-1004,-888,382,180
944,944,15684,105146,4,4,4,-6883,-6211,-4457,-3349,4855
945,945,34792,232016,0,0,0,452,-1153,-172,-730,-655
946,946,3414,23062,1,1,1,-880,447,-443,100,-225
947,947,20399,137289,2,2,2,-1025,-423,-92,-305,-780
948,948,13129,87704,3,3,3,-1435,-1973,-1474,733,223
949,949,8932,59389,4,4,4,-4836,-278,223,408,813
950,950,26385,176988,0,0,0,390,-961,-69,-712,-694
951,951,45039,299580,1,1,1,-1440,600,-413,161,-291
952,952,41296,275276,2,2,2,112,-920,188,-542,-427
953,953,8696,57831,3,3,3,-615,-864,-765,337,140
954,954,47905,319063,4,3,3,-720,-896,-820,414,165
955,955,51835,345061,0,0,0,248,-661,139,-476,-526
956,956,856,5821,1,1,1,-1086,437,-266,49,-257
957,957,20984,140938,2,2,2,-387,-285,47,-157,-365
958,958,255,1633,3,3,3,-463,-748,-433,283,112
959,959,43295,288240,4,4,4,-2006,-2815,-2486,-1226,2109
960,960,29567,197964,0,0,0,126,-523,103,-467,-534
961,961,3777,25485,1,1,1,-1022,502,-507,137,-262
962,962,19419,130449,2,2,2,-521,-595,283,-174,-307
963,963,49351,328563,3,3,3,-939,-1401,-1256,555,237
964,964,14334,95891,4,4,4,-2245,-3250,-2844,-1354,2392
965,965,51803,344728,0,0,0,187,-555,105,-497,-495
966,966,52607,349808,1,1,1,-1071,438,-276,55,-222
967,967,23286,156348,2,2,2,-638,-708,104,-220,-617
968,968,41772,278329,3,2,2,-574,-456,132,58,-141
969,969,13730,92000,4,4,4,-230,-1126,-591,-624,309
970,970,29517,197607,0,0,0,365,-893,-11,-589,-496
971,971,1457,9725,1,1,1,-1746,674,-380,188,-319
972,972,21141,141897,2,2,2,-89,-705,240,-228,-435
973,973,18985,127506,3,3,3,-540,-758,-724,282,122
974,974,12185,81251,4,4,4,-1873,-2856,-2427,-1187,2018
975,975,35180,234699,0,0,0,237,-1158,-279,-590,-213
976,976,52236,347337,1,1,1,-1055,363,-166,-19,-289
977,977,41279,275116,2,2,2,89,-864,228,-517,-452
978,978,38658,257718,3,3,3,-399,-522,-517,197,85
979,979,46959,312578,4,4,4,-4869,-596,347,328,832
980,980,33313,222405,0,0,0,196,-1227,-221,-624,-269
981,981,3377,22809,1,1,1,-3530,635,-65,137,-134
982,982,19922,134181,2,0,0,234,-785,85,-409,-423
983,983,23740,159103,3,3,3,-1756,-2484,-1973,851,329
984,984,42975,286204,4,4,4,-523,-1425,-970,-736,682
985,985,31510,210703,0,0,0,386,-1045,-170,-692,-632
986,986,3043,20406,1,1,1,-1172,502,-358,112,-216
987,987,19457,130682,2,2,2,-582,-645,285,-123,-295
988,988,8165,54111,3,3,3,-1254,-1021,-544,332,186
989,989,9979,66568,4,4,4,-4741,-5135,-4368,-2287,4186
990,990,51865,345138,0,2,0,138,-672,172,-471,-522
991,991,43825,291492,1,1,1,-2756,1053,-959,286,-695
992,992,23266,156272,2,2,2,-584,-756,40,-391,-738
993,993,11120,74240,3,3,3,-917,-1151,-946,472,133
994,994,14348,95994,4,4,4,-5666,-6231,-5331,-2696,5069
995,995,27289,182828,0,0,0,311,-942,-112,-529,-406
996,996,3038,20376,1,1,1,-899,420,-381,64,-229
997,997,49639,330470,2,2,2,-496,-272,123,-152,-382
998,998,20908,140531,3,3,3,-603,-810,-693,349,148
999,999,13791,92413,4,4,4,-3416,-1580,-704,-730,1664
