row_id,source_row_index,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
33040,97203,551168,0,78345984,3477,0,2048,256,0,0,256,1792,19456,0,0,0,1536,33
33041,199012,909568,256,257561600,0,256,6656,0,0,0,0,0,0,0,0,0,0,1
33042,220837,435968,0,54806016,2087,0,1024,256,0,0,256,256,8960,0,0,0,512,16
33043,30714,717568,0,666137600,0,0,0,0,0,0,0,0,3328,23296,3328,40784,0,55
33044,158685,768768,0,104719616,9414,0,1280,256,0,0,256,1024,21760,0,0,0,256,38
33045,333990,13568,0,25867776,8934,0,2048,256,0,0,256,11008,6912,0,0,0,1792,12
33046,124599,231168,0,30209280,3031,0,1280,256,0,0,256,1024,26368,0,0,0,1280,44
33047,155565,295168,0,51968256,8695,0,768,256,0,0,256,1280,13056,0,0,0,768,23
33048,2478,102400,0,27666688,14429,0,1536,256,0,0,256,3072,9728,0,0,0,256,17
33049,139721,141568,0,28424192,7210,0,768,256,0,0,256,12544,6656,0,0,0,256,12
33050,334769,115968,0,27926016,7159,0,256,256,0,0,256,9472,4352,0,0,0,256,9
33051,127779,179968,0,29198336,14334,0,1024,256,0,0,256,3072,12288,0,0,0,512,23
33052,347440,359168,0,179737600,0,0,0,0,0,0,0,0,3328,29952,3328,31735,0,59
33053,285209,384768,0,53761792,8180,0,1280,256,0,0,256,256,16640,0,0,0,1280,111
33054,354581,141568,0,28427264,13808,0,1280,256,0,0,256,256,14080,0,0,0,768,25
33055,183178,730368,0,384281600,0,0,0,0,0,0,0,0,3328,29952,3328,31154,0,59
33056,188971,282368,0,52249600,5137,0,2816,256,0,0,256,256,41984,0,0,0,512,70
33057,126376,205568,0,51481600,2160,0,2304,256,0,0,0,512,0,0,0,0,2048,16
33058,200921,243968,256,30486784,0,256,512,0,11264,256,0,0,0,326656,0,0,0,2
33059,227095,269568,0,51464192,6110,0,1536,256,0,0,256,2304,21760,0,0,0,1280,37
33060,314818,256768,0,30720768,7836,0,768,256,0,0,256,256,23040,0,0,0,768,39
33061,342406,218368,0,29956096,9106,0,512,256,0,0,256,14336,5120,0,0,0,512,10
33062,15342,755968,0,256793600,0,0,0,0,0,0,0,0,3328,89856,3328,37240,0,165
33063,146285,26368,0,26120704,12348,0,512,256,0,0,256,1792,5888,0,0,0,512,12
33064,253318,282368,0,51969536,6259,0,1024,256,0,0,256,4864,9216,0,0,0,768,16
33065,276720,141568,0,28430848,9574,0,1024,256,0,0,256,256,8448,0,0,0,768,15
33066,299630,192768,256,128520704,0,2816,7168,0,0,0,0,0,0,0,3328,42358,0,63
33067,64677,474368,0,77849600,2463,0,1536,256,0,0,256,256,26368,0,0,0,256,183
33068,126155,179968,256,29184256,0,256,2816,0,1280,256,0,0,0,175360,36608,34995,0,691
33069,57965,192768,256,29462272,0,256,1280,0,1536,1536,0,0,0,0,0,0,0,2
33070,219024,192768,0,29441792,10934,0,1024,256,0,0,256,4352,6144,0,0,0,768,12
33071,146988,128768,0,28162048,9937,0,2048,256,0,0,256,5632,10240,0,0,0,1536,19
33072,177874,103168,0,27667200,13327,0,512,256,0,0,256,5888,7168,0,0,0,512,14
33073,50364,231168,0,30215424,11664,0,256,256,0,0,256,256,3328,0,0,0,256,7
33074,370007,205568,0,51481600,3249,0,2560,256,0,0,256,2304,21760,0,0,0,2048,36
33075,361448,243968,256,77337600,0,256,2048,0,0,0,0,0,0,0,3328,36380,0,208
33076,100499,269568,0,51457280,6263,0,1024,256,0,0,256,12032,4864,0,0,0,256,9
33077,123413,77568,256,27149824,0,256,1536,0,768,256,0,0,0,137472,46336,32051,0,710
33078,38077,103168,0,27666688,4304,0,768,256,0,0,256,256,9472,0,0,0,768,17
33079,132243,179968,0,29209600,5147,0,1536,256,0,0,256,4352,11520,0,0,0,1280,20
33080,32405,205568,0,29713152,9595,0,1024,256,0,0,256,11008,6400,0,0,0,1024,12
33081,245548,103168,0,27667200,6019,0,512,256,0,0,256,256,3840,0,0,0,256,8
33082,223340,64768,0,26882816,5636,0,1792,256,0,0,256,1792,28416,0,0,0,1536,48
33083,255902,51968,0,26624256,5278,0,1280,256,0,0,256,9472,8192,0,0,0,256,15
33084,141934,819968,256,231449600,0,256,6400,0,0,0,0,0,0,0,0,0,0,7
33085,69122,359168,0,53261568,9034,0,512,256,0,0,256,256,10496,0,0,0,512,19
33086,133655,410368,0,77849600,5130,0,2048,256,0,0,256,1024,40960,0,0,0,768,68
33087,617,89600,0,27393536,2893,0,1024,256,0,0,256,3072,21760,0,0,0,768,35
33088,59783,499968,0,78617600,11277,0,1024,256,0,0,256,256,15872,0,0,0,768,28
33089,276970,179968,0,29203968,13304,0,512,256,0,0,256,256,4864,0,0,0,256,10
33090,65766,755968,0,129561600,9718,0,2048,256,0,0,256,256,18432,0,0,0,1280,32
33091,178672,51968,0,26642688,4304,0,2304,256,0,0,256,1024,24576,0,0,0,1536,41
33092,141604,679168,256,180505600,0,256,6656,0,0,0,0,0,0,0,256,28749,0,7
33093,75275,499968,0,77073920,3124,0,1280,256,0,0,256,256,10240,0,0,0,512,18
33094,315112,295168,0,51984128,5804,0,3072,256,0,0,256,256,23040,0,0,0,3072,332
33095,244581,256768,0,30732800,9485,0,1024,256,0,0,256,256,11520,0,0,0,256,21
33096,89134,77568,0,27147264,7112,0,2048,256,0,0,256,2304,12288,0,0,0,1536,22
33097,130537,755968,256,155161600,0,256,6400,0,0,0,0,0,0,0,0,0,0,7
33098,6301,845568,0,691737600,0,0,0,0,0,0,0,0,3328,29952,3328,31735,0,59
33099,210099,256768,0,51468032,953,0,1280,256,0,0,256,4608,15360,0,8704,39690,768,26
33100,317941,77568,0,27147264,10500,0,1024,256,0,0,256,8192,7168,0,0,0,512,13
33101,337094,141568,0,28429056,16996,0,768,256,0,0,256,12288,4096,0,0,0,768,9
33102,93948,115968,0,27925248,2964,0,1280,256,0,0,256,768,28416,0,0,0,1280,47
33103,176271,64768,0,26897152,15247,0,1536,256,0,0,256,256,14592,0,0,0,512,27
33104,296502,26368,0,26112256,11900,0,7168,256,0,0,0,6656,0,0,0,0,512,2
33105,99485,141568,0,28421376,8884,0,2048,256,0,0,256,512,24576,0,0,0,768,42
33106,166991,371968,0,53520640,3075,0,1024,256,0,0,256,1024,12288,0,0,0,256,21
33107,282873,90368,0,27399168,5154,0,1024,256,0,0,256,256,11776,0,0,0,256,21
33108,334902,128768,0,28163840,1861,0,2048,256,0,0,256,256,33536,0,0,0,768,56
33109,319194,243968,0,30484480,10697,0,768,256,0,0,256,6912,7168,0,0,0,512,13
33110,36755,205568,0,29700096,12562,0,512,256,0,0,256,256,3584,0,0,0,512,7
33111,302791,13568,0,25861120,4395,0,512,256,0,0,256,256,6400,0,0,0,256,11
33112,226324,179968,0,29197568,1212,0,1792,256,0,0,256,2560,18432,0,0,0,256,31
33113,135343,77568,0,27156736,2305,0,1536,256,0,0,256,256,36864,0,0,0,1536,61
33114,232695,269568,0,51480320,15723,0,1280,256,0,0,256,5376,10752,0,0,0,256,20
33115,354853,179968,0,29184256,7047,0,2048,256,0,0,256,256,19456,0,0,0,512,34
33116,20686,346368,0,78617600,0,0,0,0,0,0,0,0,3328,153088,3328,14063,0,270
33117,103757,128768,0,28167424,10500,0,768,256,0,0,256,6400,6912,0,0,0,512,13
33118,315085,282368,0,51715584,4648,0,3072,256,0,0,256,256,24576,0,0,0,2304,41
33119,306639,538368,0,78341120,5517,0,1024,256,0,0,256,256,13056,0,0,0,1024,23
33120,195407,231168,0,30213888,6049,0,1024,256,0,0,256,4096,10752,0,0,0,1024,19
33121,366390,896768,0,206361600,0,0,0,0,0,0,0,0,3328,93184,3328,40473,0,173
33122,276316,90368,0,27402496,10603,0,1536,256,0,0,256,256,8448,0,0,0,1536,15
33123,25516,231168,0,53262848,9759,0,6912,256,0,0,0,512,0,0,0,0,512,259
33124,234516,589568,0,79385600,2350,0,2816,256,0,0,256,768,46336,0,0,0,2816,76
33125,112786,39168,0,26372608,8307,0,1024,256,0,0,256,4864,10240,0,0,0,512,18
33126,129784,461568,0,77081600,0,0,1024,0,0,0,0,5888,3072,249088,3072,24370,0,341
33127,332276,64768,0,26895616,3820,0,1024,256,0,0,256,1280,33536,0,0,0,768,56
33128,148574,115968,0,27905792,13347,0,1280,256,0,0,256,512,9216,0,0,0,768,473
33129,117338,179968,0,29184000,6897,0,512,256,0,0,256,256,7680,0,0,0,256,14
33130,36223,141568,0,28417536,10989,0,768,256,0,0,256,3328,5888,0,0,0,256,11
33131,27371,51968,0,26648576,38533,0,7168,256,0,0,256,7680,3584,0,0,0,256,373
33132,134337,704768,256,179993600,0,256,6656,0,0,0,0,0,0,0,0,0,0,7
33133,35670,77568,0,27152384,4326,0,1280,256,0,0,256,7168,9216,0,0,0,256,16
33134,47675,179968,0,29188096,13185,0,1024,256,0,0,256,256,5120,0,0,0,1024,10
33135,229750,691968,0,103953664,4076,0,2560,256,0,0,256,768,40960,0,0,0,1536,68
33136,29299,448768,0,384537600,0,0,0,0,0,0,0,0,3328,23296,3328,31735,0,59
33137,20950,410368,0,102937600,0,0,0,0,0,0,0,0,3328,155392,3328,25756,0,271
33138,296926,77568,0,27160576,25126,0,7168,256,0,0,0,6656,0,0,0,0,512,192
33139,93630,77568,0,27147520,5347,0,1536,256,0,0,256,1792,11520,0,0,0,1536,20
33140,185826,64768,0,26891776,6806,0,1024,256,0,0,256,4096,10496,0,0,0,256,19
33141,367875,192768,0,29448192,2933,0,2048,256,0,0,256,256,23040,0,0,0,1792,39
33142,185492,13568,0,25878784,1101,0,1536,256,0,0,256,1280,24576,0,0,0,1024,40
33143,138637,231168,0,51465984,4365,0,512,256,0,0,256,1536,2048,36608,2048,20273,256,256
33144,181885,243968,0,30472704,8423,0,1024,256,0,0,256,5888,9216,0,0,0,256,16
33145,124517,218368,0,29970688,3181,0,768,256,0,0,256,256,15872,0,0,0,768,27
33146,136769,256768,0,51456256,14917,0,1792,256,0,0,256,10240,7424,0,2048,20365,1792,15
33147,82833,871168,0,130329600,3971,0,768,256,0,0,256,256,11008,0,0,0,768,397
33148,250452,602368,0,128537600,0,0,0,0,0,0,0,0,3328,86528,3328,41620,0,174
33149,202497,499968,0,78088448,3028,0,1280,256,0,0,256,1536,21760,0,0,0,1280,36
33150,164600,51968,0,26643200,2393,0,512,256,0,0,256,7424,4864,0,0,0,512,9
33151,129349,384768,0,54029568,2453,0,512,256,0,0,256,4096,11008,0,0,0,512,19
33152,226978,256768,0,30727168,824,0,1280,256,0,0,256,1536,19456,0,0,0,256,33
33153,268895,167168,0,28942080,7102,0,1024,256,0,0,256,7936,6656,0,0,0,1024,12
33154,89380,103168,0,27652096,3062,0,512,256,0,0,256,6400,6656,0,0,0,512,12
33155,39015,39168,0,26389248,1800,0,1792,256,0,0,256,2048,26368,0,0,0,1280,44
33156,272506,141568,0,28441600,15035,0,768,256,0,0,256,2816,12544,0,0,0,256,23
33157,264215,90368,0,27414784,6549,0,768,256,0,0,256,2048,12288,0,0,0,512,22
33158,344513,307968,0,77593600,5465,0,3328,256,0,0,256,1792,30720,0,0,0,768,51
33159,138082,154368,0,28686848,6258,0,2560,256,0,0,256,7424,10496,0,0,0,1536,18
33160,326136,858368,256,793881600,0,256,2304,0,0,0,0,0,0,0,256,31865,0,2
33161,247882,154368,0,28693760,6622,0,1024,256,0,0,256,1280,23040,0,0,0,1024,39
33162,183676,51968,0,26627840,10589,0,512,256,0,0,256,4864,9216,0,0,0,256,17
33163,250922,807168,0,180761600,0,0,0,0,0,0,0,0,3328,96512,3328,21141,0,163
33164,303294,77568,0,27161088,2393,0,1280,256,0,0,256,256,18432,0,0,0,512,31
33165,220757,423168,256,54551808,0,256,2304,0,1536,256,0,0,0,190720,0,0,0,560
33166,109991,205568,0,29707008,1690,0,2304,256,0,0,256,512,33536,0,0,0,768,56
33167,323946,154368,256,28692736,0,256,1536,0,3072,256,0,0,0,261120,21760,40741,0,674
33168,148317,64768,0,26899712,6961,0,1792,256,0,0,256,512,19456,0,0,0,768,33
33169,35373,39168,0,26370304,20268,0,1536,256,0,0,256,256,6144,0,0,0,1280,13
33170,63189,231168,0,30220544,6206,0,1280,256,0,0,256,256,11008,0,0,0,512,19
33171,368751,39168,0,26369280,18341,0,512,256,0,0,256,14592,5376,0,0,0,256,11
33172,274593,653568,256,128793600,0,256,6656,0,0,0,0,0,0,0,0,0,0,10
33173,254263,410368,0,54547968,5650,0,1536,256,0,0,256,768,21760,0,0,0,768,37
33174,291722,461568,0,410137600,0,0,0,0,0,0,0,0,3328,6656,3328,26282,0,51
33175,54544,39168,0,26381312,4382,0,1792,256,0,0,256,256,12544,0,0,0,1280,22
33176,139232,77568,0,27140096,11007,0,1536,256,0,0,256,3840,11776,0,0,0,256,21
33177,346785,128768,0,28160256,1678,0,5888,256,0,0,256,1280,10240,0,0,0,1024,552
33178,21468,551168,0,129049600,0,0,0,0,0,0,0,0,3328,71680,3328,39787,0,146
33179,5864,282368,0,128537600,0,0,0,0,0,0,0,0,3328,29952,3328,22650,0,56
33180,103576,103168,0,27648256,12163,0,1280,256,0,0,256,17664,4864,0,0,0,1024,9
33181,13638,90368,0,27403776,3858,0,6912,256,0,0,256,768,0,0,0,0,256,2
33182,337169,154368,0,28685824,14162,0,1024,256,0,0,256,256,6144,0,0,0,512,13
33183,169834,141568,0,28437760,6870,0,1536,256,0,0,256,7168,10752,0,0,0,256,19
33184,100485,269568,0,51463680,3265,0,1024,256,0,0,256,768,33536,0,0,0,1024,56
33185,295474,115200,0,27907584,4006,0,1280,256,0,0,256,5888,10752,0,0,0,1024,18
33186,20976,410368,0,102937600,0,0,0,0,0,0,0,0,3328,155392,3328,25537,0,271
33187,187227,39168,0,26375424,6769,0,1024,256,0,0,256,1792,15360,0,0,0,256,27
33188,185663,39168,0,26373888,696,0,1536,256,0,0,256,2048,17408,0,0,0,512,616
33189,107748,39168,0,26387968,3584,0,1536,256,0,0,256,3840,7168,0,0,0,1536,13
33190,355446,256768,0,51457280,13258,0,768,256,0,0,256,256,9216,0,0,0,512,17
33191,165390,154368,0,28685824,14798,0,1024,256,0,0,256,3072,13056,0,0,0,512,24
33192,60623,704768,0,128793600,7508,0,512,256,0,0,256,256,10496,0,0,0,256,19
33193,309839,256768,0,51470336,1803,0,1536,256,0,0,256,256,9984,0,0,0,256,17
33194,314510,218368,0,29957376,627,0,1024,256,0,0,256,256,13056,0,0,0,512,22
33195,317345,909568,0,230681600,0,0,0,0,0,0,0,0,3328,96512,3328,35224,0,169
33196,84598,205568,0,29706240,4428,0,1024,256,0,0,256,256,24576,0,0,0,768,41
33197,358204,167168,0,28930304,11330,0,768,256,0,0,256,256,11520,0,0,0,512,21
33198,273253,269568,0,51974144,10955,0,2048,256,0,0,256,256,52736,0,0,0,1536,481
33199,295164,76800,0,27155712,8512,0,512,256,0,0,256,5120,8192,0,0,0,256,14
33200,363775,243968,0,30487040,1991,0,1024,256,0,0,256,256,6912,0,0,0,512,12
33201,236925,167168,0,28942592,2893,0,2048,256,0,0,256,256,14080,0,0,0,1280,24
33202,68927,333568,0,52746240,25383,0,768,256,0,0,256,256,4864,0,0,0,512,12
33203,332889,141568,0,28432384,1346,0,1792,256,0,0,256,4096,16640,0,0,0,1280,28
33204,72375,115968,0,27923200,4619,0,2816,256,0,0,256,256,12288,0,0,0,2816,21
33205,188521,205568,0,29716224,8396,0,768,256,0,0,256,3840,6144,0,0,0,512,12
33206,341862,154368,0,28687872,4002,0,1536,256,0,0,256,1536,18432,0,0,0,512,31
33207,310694,359168,0,53523200,4401,0,1280,256,0,0,256,256,33536,0,0,0,1280,56
33208,335167,13568,0,25875200,6274,0,1280,256,0,0,256,256,13056,0,0,0,256,22
33209,130906,909568,256,206361600,0,256,6144,0,0,0,0,0,0,0,0,0,0,7
33210,117488,205568,0,29714688,10225,0,1536,256,0,0,256,5376,7424,0,0,0,1024,14
33211,51060,39168,0,26380288,3224,0,1536,256,0,0,256,256,9728,0,0,0,1024,17
33212,193511,154368,0,28673792,3385,0,2048,256,0,0,256,1280,15360,0,0,0,1024,26
33213,95776,346368,0,53005824,6382,0,1024,256,0,0,256,768,9216,0,0,0,256,17
33214,201857,397568,0,54292480,7203,0,2048,256,0,0,256,1280,36864,0,0,0,256,62
33215,37129,256768,0,51464192,4468,0,1024,256,0,0,256,768,16640,0,10752,33249,512,28
33216,283786,205568,0,29700096,2073,0,512,256,0,0,256,1280,36864,0,0,0,256,61
33217,96984,512768,0,77579008,11101,0,512,256,0,0,256,3840,12288,0,0,0,512,22
33218,250287,538368,256,103193600,0,256,6400,0,0,0,0,0,0,0,3328,29114,0,224
33219,49067,64768,0,26895104,4382,0,1024,256,0,0,256,512,13568,0,0,0,256,52
33220,299926,563968,0,512281600,0,0,0,0,0,0,0,0,3328,6656,3328,26282,0,51
33221,325670,256768,256,179737600,0,256,2304,0,0,0,0,0,0,0,256,24048,0,2
33222,74907,448768,256,55045376,0,256,1792,0,3072,3072,0,0,0,0,0,0,0,2
33223,118250,51968,0,26624256,11787,0,1280,256,0,0,256,3072,13056,0,0,0,768,23
33224,164724,77568,0,27145984,4403,0,1792,256,0,0,256,2816,19456,0,0,0,256,33
33225,352707,320768,0,52756224,9712,0,768,256,0,0,256,256,5376,0,0,0,512,10
33226,247994,167168,0,28929536,11390,0,256,256,0,0,256,3840,3328,0,0,0,256,7
33227,121732,218368,0,29958656,8170,0,768,256,0,0,256,4096,12288,0,0,0,512,22
33228,236895,167168,0,28936192,6779,0,2048,256,0,0,256,768,17408,0,0,0,2048,37
33229,279265,77568,0,27150848,6745,0,1536,256,0,0,256,256,15872,0,0,0,256,27
33230,825,115200,0,27918848,7188,0,1280,256,0,0,256,5632,7168,0,0,0,512,12
33231,126629,39168,0,26375168,1629,0,1536,256,0,0,256,2816,23040,0,0,0,1024,38
33232,200236,167168,0,28933120,11039,0,1024,256,0,0,256,256,13568,0,0,0,1024,24
33233,59145,359168,0,53273600,5650,0,768,256,0,0,256,256,10240,0,0,0,256,18
33234,51229,64768,0,26880512,16741,0,512,256,0,0,256,256,4864,0,0,0,256,10
33235,225789,103168,0,27664640,7265,0,1536,256,0,0,256,1280,23040,0,0,0,256,39
33236,132263,179968,256,29209600,0,256,1280,0,5632,256,0,0,0,298496,6144,26654,0,516
33237,268596,128768,0,28167168,4178,0,2304,256,0,0,256,512,20480,0,0,0,1536,35
33238,105073,295168,0,52241408,3618,0,1280,256,0,0,256,1536,23040,0,0,0,1280,39
33239,36508,179968,256,29193984,0,256,2048,0,5376,256,0,0,0,273408,12288,24362,0,595
33240,225642,90368,0,27397888,5440,0,1024,256,0,0,256,1792,13568,0,0,0,1024,23
33241,42233,179968,0,29209088,920,0,1280,256,0,0,256,1536,28416,0,0,0,1024,47
33242,182222,295168,0,52226304,7506,0,1280,256,0,0,256,3328,13056,0,0,0,1024,23
33243,290332,704768,0,179993600,0,0,0,0,0,0,0,0,3328,96512,3328,35110,0,168
33244,244158,192768,0,29448704,3334,0,1280,256,0,0,256,3328,16640,0,0,0,1280,28
33245,344300,243968,0,52505600,2434,0,1536,256,0,0,256,2304,26368,0,0,0,256,44
33246,316008,410368,0,54284288,16108,0,768,256,0,0,256,256,5120,0,0,0,768,10
33247,240324,576768,0,129305600,0,0,0,0,0,0,0,0,3328,148224,3328,30572,0,260
33248,357960,141568,0,28418304,2974,0,1024,256,0,0,256,256,20480,0,0,0,1024,35
33249,266382,371968,0,53764096,5938,0,2304,256,0,0,256,1024,36864,0,0,0,256,61
33250,170383,218368,0,29967616,14200,0,2560,256,0,0,256,512,14592,0,0,0,512,27
33251,278325,474368,256,179481600,0,256,2304,0,0,0,0,0,0,0,3328,32519,0,59
33252,371921,167168,0,28941824,3621,0,1024,256,0,0,256,5376,14080,0,0,0,768,24
33253,63497,269568,0,51481600,0,0,0,0,0,0,0,256,3328,295168,3328,37652,0,492
33254,226134,154368,0,28695040,14690,0,768,256,0,0,256,768,10240,0,0,0,256,19
33255,73494,256768,0,30745344,8695,0,1536,256,0,0,256,256,11008,0,0,0,1280,210
33256,166791,333568,0,52752640,7202,0,1024,256,0,0,256,3328,14592,0,0,0,512,25
33257,303491,103168,0,27653120,4395,0,1280,256,0,0,256,256,10496,0,0,0,512,18
33258,172878,77568,0,27150848,20184,0,768,256,0,0,256,4352,4352,0,0,0,512,9
33259,53510,205568,0,29712640,5382,0,1280,256,0,0,256,1792,28416,0,0,0,1024,47
33260,263103,218368,0,29966336,7085,0,1280,256,0,0,256,5888,9472,0,0,0,512,17
33261,113967,192768,0,29440512,6597,0,1280,256,0,0,256,4864,8960,0,0,0,1280,16
33262,280882,295168,0,52240640,5374,0,1536,256,0,0,256,256,9216,0,0,0,768,16
33263,128287,243968,0,30485760,8896,0,1024,256,0,0,256,2816,5632,0,0,0,512,11
33264,99640,154368,0,28679424,17295,0,1280,256,0,0,256,5888,8192,0,0,0,256,16
33265,102431,743168,0,179481600,0,0,0,0,0,0,0,0,3328,96512,3328,21533,0,163
33266,8918,13568,0,25864960,17009,0,768,256,0,0,256,3072,20480,0,0,0,256,36
33267,304676,256768,0,51470336,2967,0,1280,256,0,0,256,256,14080,0,0,0,1280,24
33268,88502,883968,0,154137600,3094,0,1536,256,0,0,256,256,16640,0,0,0,256,28
33269,218982,192768,0,29441792,3876,0,1024,256,0,0,256,2048,6144,0,0,0,768,11
33270,178189,167168,256,28945152,0,256,0,0,0,0,0,0,0,0,3328,22425,0,298
33271,261955,77568,0,27140096,6402,0,512,256,0,0,256,18176,3584,0,0,0,512,7
33272,331606,807168,256,257561600,0,256,6400,0,0,0,0,0,0,0,512,31154,0,9
33273,41609,90368,0,27406848,4312,0,1280,256,0,0,256,1280,12288,0,0,0,1024,21
33274,150935,243968,0,52249600,11872,0,1536,256,0,0,256,5120,12544,0,0,0,256,22
33275,66978,77568,0,27152640,948,0,1792,256,0,0,256,256,18432,0,0,0,256,31
33276,214111,218368,0,29954304,8687,0,1280,256,0,0,256,1280,21760,0,0,0,512,37
33277,103894,141568,0,28424192,4352,0,1024,256,0,0,256,768,11776,0,0,0,768,21
33278,370097,218368,0,51737600,0,0,2304,0,0,0,0,768,1024,121600,1024,23314,0,111
33279,203710,64768,0,26880512,13544,0,1024,256,0,0,256,6144,8192,0,0,0,1024,15
33280,151503,371968,0,77849600,5015,0,2304,256,0,0,256,1280,36864,0,0,0,256,61
33281,208294,13568,0,25878784,11237,0,1024,256,0,0,256,3584,9472,0,0,0,256,16
33282,363669,218368,0,29953536,10978,0,1024,256,0,0,256,256,9728,0,0,0,256,18
33283,200401,179968,0,29208064,11329,0,1792,256,0,0,256,1280,18432,0,0,0,1792,33
33284,22053,64768,0,26898688,13902,0,6912,256,0,0,0,768,0,0,0,0,512,167
33285,220447,384768,0,53780480,5379,0,2048,256,0,0,256,1024,33536,0,0,0,1792,56
33286,151888,461568,0,102667776,1607,0,1280,256,0,0,256,768,33536,0,0,0,1280,72
33287,28650,39168,0,26386688,2779,0,7168,256,0,0,0,24064,0,0,0,0,768,206
33288,28225,755968,0,691737600,0,0,0,0,0,0,0,0,3328,19968,3328,42358,0,62
33289,361737,615168,0,461081600,0,0,0,0,0,0,0,0,3328,26624,3328,42358,0,68
33290,45409,39168,256,26376960,0,256,1280,0,256,256,0,0,0,61696,61696,35114,0,627
33291,274993,755968,256,153881600,0,256,6400,0,0,0,0,0,0,0,0,0,0,13
33292,84800,231168,0,30228736,5342,0,1536,256,0,0,256,256,19456,0,0,0,1024,33
33293,306550,525568,0,78101248,13792,0,256,256,0,0,256,256,4352,0,0,0,256,9
33294,140749,307968,256,52761600,0,256,2304,0,256,256,0,0,0,61696,29952,22655,0,307
33295,142843,90368,0,27402496,7150,0,1536,256,0,0,256,4352,8704,0,0,0,1024,16
33296,228031,397568,0,54040576,4163,0,768,256,0,0,256,8192,5632,0,0,0,512,10
33297,262773,179968,0,29191168,15975,0,768,256,0,0,256,7424,8192,0,0,0,256,16
33298,140610,256768,0,51737600,3618,0,2816,256,0,0,256,768,1280,0,0,0,1280,320
33299,15539,845568,0,282905600,0,0,0,0,0,0,0,0,3328,72448,3328,34379,0,130
33300,128169,231168,0,30209792,4575,0,1280,256,0,0,256,7424,10752,0,0,0,512,19
33301,281320,359168,0,53519616,5948,0,2560,256,0,0,256,256,26368,0,0,0,2048,44
33302,227677,346368,0,53010176,10075,0,1280,256,0,0,256,2816,9984,0,0,0,768,18
33303,301162,666368,0,640281600,0,0,0,0,0,0,0,0,3328,19968,3328,42358,0,63
33304,271588,256768,0,51737600,0,0,1280,0,0,0,0,3584,512,175872,512,38993,0,30
33305,180776,103168,0,27672576,13551,0,1792,256,0,0,256,4608,6656,0,0,0,256,13
33306,341294,77568,0,27160320,12199,0,1536,256,0,0,256,256,18432,0,0,0,512,33
33307,351425,154368,0,28690688,8555,0,1536,256,0,0,256,256,12544,0,0,0,1024,22
33308,346083,26368,0,26116608,1515,0,4864,256,0,0,256,1280,36864,0,0,0,3072,61
33309,51434,90368,0,27411456,3380,0,768,256,0,0,256,2304,14080,0,0,0,512,24
33310,144166,269568,0,51729920,3911,0,1024,256,0,0,256,3328,17408,0,0,0,1024,470
33311,62900,192768,0,29453312,12896,0,1280,256,0,0,256,256,7168,0,0,0,1280,14
33312,138354,192768,0,29452544,3088,0,1536,256,0,0,256,768,15360,0,0,0,1024,26
33313,169816,141568,0,28437760,9012,0,1536,256,0,0,256,2560,10752,0,0,0,256,19
33314,233558,410368,0,54277120,12899,0,512,256,0,0,256,256,5120,0,0,0,256,10
33315,49162,77568,0,27140352,16368,0,1024,256,0,0,256,4096,11776,0,0,0,256,22
33316,96156,397568,0,54030848,3223,0,1024,256,0,0,256,2816,8960,0,0,0,256,16
33317,268955,167168,256,28951296,0,256,768,0,3328,256,0,0,0,266240,11264,34255,0,559
33318,299293,64768,0,26893824,14279,0,7168,256,0,0,0,8960,0,0,0,0,512,208
33319,121461,192768,0,29448448,3710,0,1536,256,0,0,256,768,15872,0,0,0,768,27
33320,6932,77568,0,27158528,8445,0,6912,256,0,0,0,13312,0,0,0,0,2816,388
33321,78642,192768,0,29464832,13242,0,768,256,0,0,256,256,5632,0,0,0,768,11
33322,215991,461568,0,55296000,3868,0,1792,256,0,0,256,1792,20480,0,0,0,512,35
33323,164464,39168,0,26375168,15975,0,1024,256,0,0,256,4096,4864,0,0,0,1024,10
33324,246934,26368,0,26113536,4416,0,768,256,0,0,256,2816,8704,0,0,0,512,16
33325,48349,256768,0,30742784,18479,0,1024,256,0,0,256,256,5376,0,0,0,512,11
33326,325096,51968,0,26637824,2406,0,1280,256,0,0,256,3328,10240,0,0,0,1280,18
33327,18963,115968,0,27915008,24931,0,3328,256,0,0,0,4608,0,0,0,0,1024,74
33328,24999,90368,0,27413248,5644,0,6912,256,0,0,256,768,40960,0,0,0,1024,124
33329,262814,192768,0,29455616,10008,0,2048,256,0,0,256,7936,9984,0,0,0,768,18
33330,78556,179968,0,29187328,5110,0,1280,256,0,0,256,256,15872,0,0,0,1280,27
33331,98416,896768,0,179993600,3322,0,2048,256,0,0,256,768,33536,0,0,0,1536,56
33332,23463,397568,0,102681600,0,0,0,0,0,0,0,0,3328,156416,3328,31514,0,268
33333,202905,640768,0,128519168,4973,0,2816,256,0,0,256,256,61696,0,0,0,1792,102
33334,84100,141568,0,28421632,1624,0,1280,256,0,0,256,256,13568,0,0,0,256,23
33335,348085,39168,0,26372096,9971,0,2560,256,0,0,256,17920,3840,0,0,0,512,8
33336,177144,205568,256,51737600,0,256,1792,0,0,0,0,0,0,0,3328,33127,0,212
33337,313139,39168,0,26379776,2933,0,1280,256,0,0,256,256,14592,0,0,0,1024,25
33338,221886,653568,0,103449600,5685,0,1792,256,0,0,256,1792,28416,0,0,0,1536,48
