row_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16
22227,26368,0,26114304,5008,0,6912,256,0,0,256,5888,5888,0,0,0,512,11
22228,39168,0,26369280,1700,0,2048,256,0,0,256,2304,26368,0,0,0,2048,44
22229,77568,0,27160832,5258,0,768,256,0,0,256,3840,18432,0,0,0,768,31
22230,90368,0,27403776,2889,0,768,256,0,0,256,5888,13056,0,0,0,256,22
22231,640768,256,102665984,0,256,1280,0,768,768,0,0,0,75520,46336,24362,0,499
22232,192768,0,29458688,863,0,1792,256,0,0,256,512,26368,0,0,0,512,44
22233,205568,0,29701376,627,0,1024,256,0,0,256,1792,19456,0,0,0,1024,33
22234,218368,256,51993600,0,256,2304,0,256,256,0,0,0,61696,0,0,0,244
22235,77568,0,27146496,3522,0,1536,256,0,0,256,768,13568,0,0,0,512,23
22236,39168,0,26392320,2614,0,2048,256,0,0,256,256,30720,0,0,0,1024,51
22237,653568,0,614681600,0,0,0,0,0,0,0,0,3328,16640,3328,51695,0,73
22238,307968,256,52249600,0,256,2816,0,512,512,0,0,0,0,0,0,0,12
22239,13568,0,25872128,6215,0,768,256,0,0,256,2560,11008,0,0,0,256,18
22240,474368,0,102937600,4916,0,2048,256,0,0,256,768,21760,0,0,0,256,37
22241,25600,0,26132224,2056,0,1024,256,0,0,256,6912,6400,0,0,0,256,11
22242,461568,0,55296000,6754,0,1792,256,0,0,256,2816,20480,0,0,0,512,35
22243,218368,0,29963264,10602,0,1024,256,0,0,256,256,9728,0,0,0,1024,18
22244,141568,0,28433664,9219,0,1536,256,0,0,256,2304,12288,0,0,0,1024,22
22245,141568,0,28424704,2932,0,1792,256,0,0,256,768,36864,0,0,0,1024,61
22246,627968,0,154137600,0,0,0,0,0,0,0,0,3328,47616,3328,45160,0,155
22247,269568,256,77077248,0,1792,7168,0,0,0,0,0,0,0,3328,21135,0,271
22248,179968,0,29204224,12381,0,1536,256,0,0,256,256,10752,0,0,0,1536,20
22249,179968,0,29206784,5986,0,768,256,0,0,256,1024,8704,0,0,0,512,16
22250,525568,0,77842176,3734,0,1024,256,0,0,256,1280,8448,0,0,0,768,15
22251,103168,0,27663360,9835,0,256,256,0,0,256,14080,3328,0,0,0,256,7
22252,26368,0,26120192,2698,0,7168,256,0,0,256,12032,5632,0,0,0,2048,10
22253,256768,0,30739968,2996,0,1792,256,0,0,256,256,7168,0,0,0,512,13
22254,627968,0,205081600,0,0,0,0,0,0,0,0,3328,32000,3328,24048,0,71
22255,154368,0,28696320,6567,0,1024,256,0,0,256,1792,17408,0,0,0,1024,30
22256,51968,0,26645760,6134,0,1280,256,0,0,256,2048,12544,0,0,0,512,22
22257,627968,256,103961600,0,256,1536,0,0,0,0,0,0,0,3328,44452,0,406
22258,77568,0,27149056,6210,0,1792,256,0,0,256,512,17408,0,0,0,256,30
22259,103168,0,27654912,4660,0,1280,256,0,0,256,256,33536,0,0,0,512,56
22260,243968,0,51481600,8714,0,768,256,0,0,0,256,0,0,0,0,1280,35
22261,115968,0,27905536,2933,0,1536,256,0,0,256,1280,30720,0,0,0,1024,51
22262,39168,0,26368256,12352,0,7168,256,0,0,0,9216,0,0,0,0,768,2
22263,51968,0,26636288,1652,0,2048,256,0,0,256,256,10752,0,0,0,1280,19
22264,13568,0,25873920,2965,0,1024,256,0,0,256,1792,11008,0,0,0,512,18
22265,551168,256,128793600,0,256,2304,0,256,256,0,0,0,60416,60416,23536,0,483
22266,474368,0,55563776,2385,0,1280,256,0,0,256,256,16640,0,0,0,256,28
22267,179968,0,29209600,4297,0,512,256,0,0,256,8192,6400,0,0,0,512,12
22268,320768,0,52741888,9942,0,2304,256,0,0,256,1536,33536,0,0,0,2304,57
22269,320768,0,52493568,3910,0,1792,256,0,0,256,256,14080,0,0,0,1536,24
22270,307968,256,77081600,0,256,256,0,0,0,0,0,0,0,0,0,0,9
22271,487168,0,77315840,11089,0,1280,256,0,0,256,2816,18432,0,0,0,256,32
22272,64768,0,26902272,4428,0,1280,256,0,0,256,1024,20480,0,0,0,512,35
22273,26368,0,26135040,5666,0,1280,256,0,0,256,3072,11008,0,0,0,512,19
22274,384768,0,53775616,1739,0,1280,256,0,0,256,256,28416,0,0,0,768,47
22275,589568,0,103439360,3079,0,2816,256,0,0,256,256,46336,0,0,0,2048,445
22276,39168,0,26392320,5393,0,1280,256,0,0,256,1024,28416,0,0,0,512,82
22277,128768,0,28185600,7479,0,1792,256,0,0,256,512,23040,0,0,0,768,39
22278,666368,0,103449600,3880,0,1792,256,0,0,256,256,24576,0,0,0,1792,41
22279,128768,0,28176128,2216,0,1792,256,0,0,256,5376,5632,0,0,0,1280,94
22280,755968,256,589081600,0,256,2304,0,0,0,0,0,0,0,768,27737,0,6
22281,384768,0,77337600,2733,0,1536,256,0,0,256,256,52736,0,0,0,1280,87
22282,179968,0,29204224,8282,0,2048,256,0,0,256,4096,11520,0,0,0,1536,20
22283,243968,0,30487552,2539,0,1280,256,0,0,256,7424,9984,0,0,0,1280,17
22284,397568,0,54294272,749,0,1280,256,0,0,256,1024,30720,0,0,0,1280,51
22285,141568,0,28439808,8018,0,1792,256,0,0,256,256,10496,0,0,0,1280,19
22286,103168,0,27658496,9886,0,1280,256,0,0,256,2560,16640,0,0,0,768,29
22287,640768,256,153881600,0,256,6656,0,0,0,0,0,0,0,0,0,0,245
22288,525568,256,103193600,0,256,6144,0,0,0,0,0,0,0,768,37534,0,25
22289,26368,0,26137600,0,0,0,0,0,0,0,3840,3328,329472,3328,22650,0,499
22290,231168,0,30209280,9862,0,1280,256,0,0,256,10496,5376,0,0,0,256,10
22291,679168,0,103705600,3911,0,1536,256,0,0,256,256,21760,0,0,0,1536,36
22292,64768,0,26882304,11537,0,6912,256,0,0,0,17664,0,0,0,0,768,3
22293,13568,0,25865472,9860,0,1024,256,0,0,256,256,10752,0,0,0,256,18
22294,295168,0,52240128,11820,0,1536,256,0,0,256,1280,10240,0,0,0,768,19
22295,77568,0,27147776,10847,0,7168,256,0,0,0,5632,0,0,0,0,768,291
22296,205568,0,29719808,8084,0,768,256,0,0,256,256,5120,0,0,0,256,10
22297,615168,0,153881600,0,0,0,0,0,0,0,0,3328,94464,3328,32328,0,172
22298,39168,0,26390784,3547,0,1280,256,0,0,256,256,7424,0,0,0,512,14
22299,487168,0,104473600,0,0,0,0,0,0,0,0,3328,155904,3328,28791,0,272
22300,115968,0,27921664,4546,0,1280,256,0,0,256,3072,19456,0,0,0,1280,33
22301,141568,0,28438016,15390,0,1280,256,0,0,256,256,10752,0,0,0,768,21
22302,26368,0,26118400,3075,0,1024,256,0,0,256,6400,5888,0,0,0,1024,11
22303,128768,0,28171008,2569,0,2560,256,0,0,256,1280,14080,0,0,0,256,24
22304,525568,256,102913792,0,256,3840,0,0,0,0,0,0,0,3328,31965,0,444
22305,77568,0,27154688,4365,0,768,256,0,0,256,9984,6912,0,0,0,768,12
22306,90368,0,27412480,7859,0,1280,256,0,0,256,12288,6656,0,0,0,768,12
22307,282368,0,51726336,7894,0,1024,256,0,0,256,256,8960,0,0,0,256,16
22308,743168,256,179993600,0,256,6400,0,0,0,0,0,0,0,0,0,0,101
22309,64768,0,26900480,5766,0,1280,256,0,0,256,768,7168,0,0,0,256,13
22310,256768,0,51473664,10606,0,1024,256,0,0,256,256,6144,0,0,0,1024,12
22311,768768,0,129049600,2512,0,5376,256,0,0,256,256,61696,0,0,0,3072,101
22312,551168,0,78347008,10859,0,1792,256,0,0,256,512,14080,0,0,0,256,25
22313,333568,0,53273600,2210,0,1024,256,0,0,256,1280,36864,0,20480,40130,512,61
22314,103168,0,27660288,7497,0,1792,256,0,0,256,5376,11520,0,0,0,256,20
22315,128768,256,28185088,0,256,1536,0,0,0,0,0,0,0,3328,32447,0,488
22316,39168,0,26390272,685,0,1792,256,0,0,256,1792,15360,0,0,0,1792,26
22317,90368,0,27408128,4453,0,1024,256,0,0,256,6144,12544,0,0,0,1024,22
22318,448768,0,55043584,8302,0,512,256,0,0,256,5120,14592,0,0,0,512,25
22319,154368,0,51481600,2332,0,1024,256,0,0,0,1024,0,0,0,0,256,30
22320,295168,0,52242432,1101,0,1280,256,0,0,256,256,61696,0,0,0,512,101
22321,487168,0,77069824,9411,0,1280,256,0,0,256,256,17408,0,0,0,768,30
22322,679168,256,230937600,0,256,6912,0,0,0,0,0,0,0,256,45160,0,10
22323,205568,0,29710592,21267,0,512,256,0,0,256,5376,4096,0,0,0,512,9
22324,13568,0,25861888,14906,0,512,256,0,0,256,6912,11520,0,0,0,256,11540
22325,64768,0,26904576,36957,0,6912,256,0,0,0,17152,0,0,0,0,256,2
22326,282368,0,51993600,0,0,2048,0,0,0,0,7168,1536,172288,1536,34560,0,167
22327,205568,0,29711616,5329,0,1536,256,0,0,256,256,15872,0,0,0,256,27
22328,64768,0,26887424,13083,0,1792,256,0,0,256,3328,12288,0,0,0,1792,22
22329,26368,256,26136320,0,256,768,0,1024,1024,0,0,0,163840,40960,23536,0,650
22330,167168,0,28944384,8106,0,1280,256,0,0,256,256,5888,0,0,0,1024,11
22331,141568,0,28441600,15021,0,1792,256,0,0,256,256,14080,0,0,0,256,114
22332,371968,0,53760512,2856,0,1792,256,0,0,256,768,40960,0,0,0,256,68
22333,717568,256,154393600,0,256,6656,0,0,0,0,0,0,0,768,34379,0,11
22334,90368,0,27415296,9946,0,1536,256,0,0,256,768,21760,0,0,0,1024,38
22335,13568,0,25874688,7994,0,768,256,0,0,256,10752,5120,0,0,0,768,9
22336,333568,0,52752128,5584,0,2304,256,0,0,256,256,12544,0,0,0,2304,22
22337,256768,0,153881600,0,0,0,0,0,0,0,0,3328,29952,3328,32685,0,60
22338,141568,0,28435712,3087,0,1024,256,0,0,256,3840,9984,0,0,0,768,18
22339,115968,0,27921920,6169,0,512,256,0,0,256,256,7424,0,0,0,256,14
22340,13568,0,25879808,7117,0,1024,256,0,0,256,6144,9216,0,0,0,512,15
22341,602368,0,128537600,0,0,0,0,0,0,0,0,3328,96512,3328,21809,0,163
22342,512768,0,77579776,12931,0,768,256,0,0,256,1792,16640,0,0,0,768,30
22343,307968,0,52231680,5449,0,1280,256,0,0,256,1792,13568,0,0,0,1280,24
22344,231168,256,77081600,0,256,2048,0,0,0,0,0,0,0,3328,34826,0,58
22345,192768,0,29456128,7427,0,2048,256,0,0,256,512,15360,0,0,0,256,27
22346,39168,0,26370048,8684,0,2048,256,0,0,256,512,19456,0,0,0,2048,34
22347,243968,256,30464768,0,256,512,0,5632,256,0,0,0,298496,13568,44117,0,626
22348,205568,0,29699328,3311,0,2048,256,0,0,256,512,10752,0,0,0,2048,19
22349,179968,0,29187328,17749,0,1280,256,0,0,256,256,15872,0,0,0,1280,30
22350,51968,0,26633216,6637,0,1536,256,0,0,256,1024,15360,0,0,0,512,27
22351,512768,0,486681600,0,0,0,0,0,0,0,0,3328,19968,3328,14063,0,55
22352,371968,256,128537600,0,256,6656,0,0,0,0,0,0,0,0,0,0,5
22353,167168,0,28953600,0,0,768,0,0,0,0,256,3328,292864,3328,27499,0,448
22354,743168,0,128281600,3316,0,2048,256,0,0,256,256,30720,0,0,0,512,51
22355,154368,0,28689664,1917,0,1536,256,0,0,256,2816,8448,0,0,0,1024,15
22356,307968,0,52234496,6528,0,1792,256,0,0,256,256,14592,0,0,0,1024,25
22357,397568,0,54027776,5225,0,1024,256,0,0,256,3328,13568,0,0,0,512,23
22358,39168,0,26389248,1435,0,1536,256,0,0,256,256,40960,0,0,0,1024,68
22359,192768,0,29454336,13961,0,768,256,0,0,256,5376,5888,0,0,0,768,12
22360,13568,0,25856256,6580,0,2048,256,0,0,256,1536,12544,0,0,0,1792,21
22361,39168,0,26391552,2350,0,1280,256,0,0,256,1792,20480,0,0,0,768,35
22362,295168,0,52232448,11259,0,1024,256,0,0,256,6912,10240,0,0,0,768,18
22363,819968,256,130073600,0,256,6656,0,0,0,0,0,0,0,0,0,0,1
22364,103168,256,27650304,0,256,1280,0,3584,3584,0,0,0,0,0,0,0,2
22365,115968,0,27913984,3504,0,3328,256,0,0,0,256,0,0,0,0,256,2
22366,51968,0,26625280,6441,0,768,256,0,0,256,256,15360,0,0,0,256,26
22367,256768,0,51472128,824,0,1792,256,0,0,256,768,46336,0,22784,32440,1024,76
22368,154368,0,28685568,817,0,1280,256,0,0,256,2816,11776,0,0,0,768,20
22369,51968,0,26643456,4312,0,1280,256,0,0,256,3072,19456,0,0,0,1280,33
22370,307968,0,52481280,2888,0,2048,256,0,0,256,1280,15360,0,0,0,1280,26
22371,141568,0,28429312,3392,0,1024,256,0,0,256,256,17408,0,0,0,512,29
22372,640768,0,103449600,5471,0,3840,256,0,0,256,256,61696,0,0,0,768,506
22373,192768,0,29457664,4034,0,1024,256,0,0,256,3584,14080,0,0,0,1024,24
22374,13568,0,25860352,4052,0,768,256,0,0,256,768,15360,0,0,0,256,25
22375,909568,0,155929600,11776,0,1792,256,0,0,256,256,36864,0,0,0,256,64
22376,256768,0,51461120,8382,0,1280,256,0,0,256,768,21760,0,9984,20873,1280,37
22377,269568,0,51457792,13009,0,1024,256,0,0,256,1792,6144,0,0,0,256,12
22378,26368,0,26112256,7751,0,1792,256,0,0,256,256,11776,0,0,0,256,21
22379,39168,0,26382848,8405,0,768,256,0,0,0,256,0,0,0,0,512,1
22380,141568,0,28435200,7487,0,1792,256,0,0,256,7424,8448,0,0,0,768,75
22381,563968,0,103705600,0,0,0,0,0,0,0,0,3328,96512,3328,22025,0,163
22382,359168,0,53527040,5828,0,1536,256,0,0,256,256,17408,0,0,0,256,30
22383,128768,0,28179200,7733,0,512,256,0,0,256,10752,4352,0,0,0,256,9
22384,192768,0,29453312,10260,0,1792,256,0,0,256,1536,11008,0,0,0,1024,20
22385,103168,0,27660800,6115,0,1280,256,0,0,256,2048,12288,0,0,0,512,22
22386,883968,0,742681600,0,0,0,0,0,0,0,0,3328,29952,3328,20873,0,56
22387,115968,0,27926528,2682,0,6400,256,0,0,256,2560,21760,0,0,0,1280,40
22388,128768,0,28168192,1629,0,2048,256,0,0,256,256,18432,0,0,0,2048,615
22389,679168,0,129561600,0,0,0,0,0,0,0,0,3328,73216,3328,43641,0,177
22390,269568,0,51993600,7320,0,1024,256,0,0,256,256,18432,0,0,0,768,32
22391,371968,0,53527808,8084,0,512,256,0,0,0,256,0,0,0,0,256,1
22392,39168,0,26387968,5175,0,6912,256,0,0,256,7424,6400,0,0,0,256,437
22393,128000,0,28165376,9038,0,1792,256,0,0,256,3072,18432,0,0,0,1536,31
22394,307968,0,52505600,0,0,256,0,0,0,0,256,3328,243200,3328,26654,0,376
22395,26368,0,26128640,4959,0,1536,256,0,0,256,256,9984,0,0,0,1024,18
22396,90368,256,27416576,0,4096,6912,0,0,0,256,0,0,0,3328,26282,0,597
22397,205568,0,29700096,14594,0,512,256,0,0,256,256,3584,0,0,0,512,8
22398,13568,0,25870592,10557,0,1536,256,0,0,256,8960,9216,0,0,0,768,15
22399,13568,0,25856512,6610,0,768,256,0,0,256,256,24576,0,0,0,768,41
22400,205568,0,29700096,9444,0,1024,256,0,0,256,768,8960,0,0,0,768,16
22401,231168,0,30208768,7836,0,1024,256,0,0,256,6400,9472,0,0,0,768,17
22402,307968,0,53529600,3464,0,1792,256,0,0,256,512,24576,0,0,0,256,41
22403,13568,0,25864448,10258,0,512,256,0,0,256,5888,13056,0,0,0,512,22
22404,551168,256,103705600,0,256,6656,0,0,0,0,0,0,0,0,0,0,10
22405,256768,0,30744320,25232,0,768,256,0,0,256,1792,11520,0,0,0,768,26
22406,154368,0,28694272,685,0,768,256,0,0,256,2048,28416,0,0,0,512,47
22407,13568,0,25864448,7349,0,1280,256,0,0,256,7680,8704,0,0,0,768,15
22408,269568,256,77061632,0,768,7168,0,0,0,0,0,0,0,3328,20202,0,271
22409,51968,256,26624768,0,256,1024,0,3840,256,0,0,0,276480,0,0,0,2
22410,39168,0,26386688,13604,0,6912,256,0,0,256,1024,4608,0,0,0,256,286
22411,371968,0,53512192,13104,0,1280,256,0,0,256,256,11008,0,0,0,1280,20
22412,269568,0,51712256,9866,0,1024,256,0,0,256,6912,10496,0,0,0,256,19
22413,231168,0,30227968,5650,0,1280,256,0,0,256,256,10752,0,0,0,768,19
22414,205568,256,179480576,0,2816,7168,0,0,0,0,0,0,0,3328,26282,0,52
22415,615168,0,79883264,6402,0,1792,256,0,0,256,256,30720,0,0,0,1536,52
22416,39168,0,26379520,2823,0,2304,256,0,0,256,768,30720,0,0,0,1792,51
22417,192768,0,29449728,6859,0,1280,256,0,0,256,768,19456,0,0,0,1024,33
22418,231168,0,30228736,8494,0,768,256,0,0,256,768,6144,0,0,0,256,12
22419,359168,256,102681600,0,256,5888,0,0,0,0,0,0,0,0,0,0,236
22420,794368,0,282137600,0,0,0,0,0,0,0,0,3328,92672,3328,21135,0,163
22421,243968,0,30485760,6134,0,1280,256,0,0,256,3328,11776,0,0,0,1024,21
22422,435968,0,54796288,8648,0,1280,256,0,0,256,256,33536,0,0,0,1024,57
22423,563968,0,78610176,7668,0,1024,256,0,0,256,5376,8960,0,0,0,768,35
22424,205568,0,29701120,11300,0,512,256,0,0,256,256,3584,0,0,0,512,8
22425,640768,0,80133888,10052,0,768,256,0,0,256,256,11520,0,0,0,256,21
22426,90368,0,27408128,10696,0,7168,256,0,0,0,13568,0,0,0,0,768,364
22427,103168,0,27648256,3075,0,1280,256,0,0,256,7936,4864,0,0,0,1024,9
22428,653568,256,129049600,0,256,6144,0,0,0,0,0,0,0,0,0,0,49
22429,154368,0,28677120,6224,0,1792,256,0,0,256,256,14592,0,0,0,512,26
22430,448768,0,154905600,0,0,0,0,0,0,0,0,3328,89856,3328,38612,0,166
22431,103168,0,27657728,9637,0,768,256,0,0,256,17152,3840,0,0,0,512,8
22432,320768,0,52761600,5335,0,5120,256,0,0,256,512,40960,0,0,0,2048,68
22433,141568,0,28439808,2636,0,512,256,0,0,256,7424,5632,0,0,0,256,10
22434,141568,0,28417280,2270,0,2304,256,0,0,256,4352,6400,0,0,0,768,12
22435,282368,0,51978496,583,0,1280,256,0,0,256,5120,13568,0,0,0,768,23
22436,115968,0,27915264,10936,0,1536,256,0,0,256,4096,13568,0,0,0,1536,33
22437,64768,0,26899712,4369,0,1024,256,0,0,256,3328,14592,0,0,0,768,25
22438,295168,0,52237824,7245,0,1536,256,0,0,256,3584,19456,0,0,0,512,33
22439,90368,0,27412224,4799,0,1024,256,0,0,256,256,6656,0,0,0,256,12
22440,103168,0,51456256,31479,0,7168,256,0,0,0,1024,0,0,0,0,3584,2
22441,39168,0,26374400,6925,0,1280,256,0,0,256,256,13056,0,0,0,768,23
22442,205568,0,52761088,7770,0,7168,256,0,0,256,1024,36864,0,0,0,256,65
22443,832768,0,205081600,0,0,0,0,0,0,0,0,3328,96512,3328,20594,0,163
22444,115968,0,27922432,4576,0,1280,256,0,0,256,1792,17408,0,0,0,1024,30
22445,871168,0,307993600,0,0,0,0,0,0,0,0,2304,50432,2304,38612,0,67
22446,205568,0,29712384,10683,0,1024,256,0,0,256,1792,6144,0,0,0,768,12
22447,256768,0,30723328,19940,0,768,256,0,0,256,256,8448,0,0,0,512,371
22448,64768,0,26880512,13315,0,512,256,0,0,256,256,4864,0,0,0,256,10
22449,51968,0,26629120,17361,0,768,256,0,0,256,16640,4608,0,0,0,256,9
22450,64768,0,26889472,8171,0,1280,256,0,0,256,256,14592,0,0,0,768,26
22451,269568,0,51467008,8523,0,512,256,0,0,256,2304,3328,0,768,44014,512,426
22452,26368,0,26120704,11373,0,512,256,0,0,256,5632,5888,0,0,0,512,11
22453,26368,0,26134528,7239,0,6912,256,0,0,0,17664,0,0,0,0,512,2
22454,269568,0,51461376,6423,0,512,256,0,0,256,9216,5632,0,3584,42932,256,11
22455,589568,0,79627520,7012,0,2048,256,0,0,256,1280,9472,0,0,0,512,17
22456,615168,256,179481600,0,256,6656,0,0,0,0,0,0,0,0,0,0,1
22457,179968,0,29184256,2651,0,768,256,0,0,256,11520,4096,0,0,0,512,8
22458,371968,0,53520384,10806,0,1024,256,0,0,256,256,7680,0,0,0,768,14
22459,333568,0,52999424,10139,0,1536,256,0,0,256,3840,8960,0,0,0,1536,16
22460,39168,0,26386688,6759,0,7168,256,0,0,0,16896,0,0,0,0,768,206
22461,205568,0,29696512,5355,0,768,256,0,0,256,10752,7680,0,0,0,256,14
22462,243968,0,30481664,3101,0,1024,256,0,0,256,256,11520,0,0,0,256,20
22463,154368,0,28685824,35754,0,0,256,0,0,0,6912,0,0,0,0,256,2
22464,512768,256,333337600,0,256,2304,0,0,0,0,0,0,0,1536,24723,0,6
22465,39168,0,26377728,12301,0,1792,256,0,0,256,3584,12288,0,0,0,1536,22
22466,269568,0,51734272,12913,0,256,256,0,0,256,256,3584,0,0,0,256,8
22467,525568,0,180249600,0,0,0,0,0,0,0,0,3328,63232,3328,51695,0,165
22468,13568,0,25869824,43702,0,7168,256,0,0,256,3072,8960,0,0,0,3328,54
22469,39168,0,26388992,3790,0,1792,256,0,0,256,1280,28416,0,0,0,256,47
22470,167168,0,28933888,14121,0,1024,256,0,0,256,9216,6656,0,0,0,512,13
22471,781568,0,205593600,0,0,0,0,0,0,0,0,3328,73216,3328,37143,0,170
22472,832768,256,154137600,0,256,768,0,2304,2304,0,0,0,0,0,0,0,2
22473,179968,0,29209600,3599,0,1024,256,0,0,256,1024,11008,0,0,0,1024,19
22474,13568,0,25869824,2869,0,1792,256,0,0,256,256,46336,0,0,0,1280,75
22475,307968,0,52224256,12074,0,1024,256,0,0,256,2816,7680,0,0,0,768,14
22476,576768,256,129305600,0,256,4096,0,0,0,0,0,0,0,0,0,0,448
22477,64768,0,26903808,1821,0,2560,256,0,0,256,256,46336,0,0,0,2560,76
22478,755968,0,384281600,0,0,0,0,0,0,0,0,3328,3328,3328,14063,0,28
22479,218368,0,51737600,8676,0,1024,256,0,0,256,768,19712,0,12032,34581,768,424
22480,256768,0,51457536,4936,0,1792,256,0,0,256,256,11776,0,0,0,1792,20
22481,410368,0,358937600,0,0,0,0,0,0,0,0,3328,23296,3328,31735,0,59
22482,231168,0,30209536,9794,0,1280,256,0,0,256,256,14080,0,0,0,1280,25
22483,77568,0,27143168,1851,0,1024,256,0,0,256,256,6912,0,0,0,1024,12
22484,243968,0,30474496,3522,0,1024,256,0,0,0,256,0,0,0,0,768,2
22485,51968,0,26647552,4372,0,2048,256,0,0,256,256,17408,0,0,0,1536,30
22486,205568,0,29716224,16242,0,768,256,0,0,256,256,5888,0,0,0,512,12
22487,179968,256,128512256,0,2816,7168,0,0,0,0,0,0,0,3328,46416,0,63
22488,192768,0,29464832,13628,0,1280,256,0,0,256,256,7680,0,0,0,1024,15
22489,346368,0,53014784,18046,0,512,256,0,0,256,3072,4608,0,0,0,256,10
22490,295168,0,51990016,15335,0,1536,256,0,0,256,4608,10496,0,0,0,1024,20
22491,26368,0,26112768,18571,0,256,256,0,0,256,21760,3328,0,0,0,256,7
22492,282368,0,51972096,5026,0,1536,256,0,0,256,256,13056,0,0,0,256,23
22493,77568,0,27144448,10151,0,2048,256,0,0,256,768,30720,0,0,0,1280,53
22494,167168,0,28929280,8556,0,1024,256,0,0,256,8960,5376,0,0,0,512,10
22495,218368,0,29958144,4156,0,1280,256,0,0,256,2560,13056,0,0,0,768,23
22496,141568,0,28427776,8748,0,1536,256,0,0,256,256,11008,0,0,0,512,20
22497,243968,0,30489344,4594,0,768,256,0,0,256,256,8192,0,0,0,256,15
22498,307968,0,77337600,0,0,0,0,0,0,0,0,3328,38144,3328,37143,0,84
22499,51968,0,26640128,824,0,7168,256,0,0,0,19968,0,0,0,0,768,373
22500,551168,0,78345984,1659,0,2048,256,0,0,256,2816,19456,0,0,0,1536,33
22501,141568,0,28424192,14438,0,768,256,0,0,256,8960,6656,0,0,0,256,13
22502,77568,0,27148544,7129,0,1024,256,0,0,256,3840,11520,0,0,0,768,20
22503,192768,0,29461760,9621,0,1024,256,0,0,256,7168,7424,0,0,0,512,14
22504,819968,0,282649600,0,0,0,0,0,0,0,0,3328,87808,3328,33127,0,159
22505,243968,0,30465792,5126,0,1536,256,0,0,256,2304,5632,0,0,0,1536,11
22506,487168,0,77081600,0,0,1280,0,0,0,0,256,3072,268544,3072,35257,0,383
22507,179968,0,29195776,4491,0,768,256,0,0,256,7168,10240,0,0,0,512,18
22508,26368,0,26134528,3652,0,512,256,0,0,256,1792,7168,0,0,0,512,13
22509,179968,0,29209600,8893,0,1024,256,0,0,256,512,1792,135424,1792,23140,1024,406
22510,26368,256,26133504,0,256,768,0,5632,256,0,0,0,298496,13568,21268,0,579
22511,51968,0,26624768,2484,0,1536,256,0,0,256,256,15872,0,0,0,256,27
22512,256768,0,52505600,11736,0,1536,256,0,0,256,1024,18432,0,0,0,1536,33
22513,435968,0,54795008,10263,0,1536,256,0,0,256,256,21760,0,0,0,1280,38
22514,167168,0,28928256,10784,0,512,256,0,0,256,256,4352,0,0,0,256,9
22515,218368,0,29962496,8617,0,1280,256,0,0,256,256,8448,0,0,0,256,15
22516,307968,0,52227584,6489,0,1280,256,0,0,256,256,10496,0,0,0,1024,19
22517,205568,0,29721600,5837,0,1024,256,0,0,256,768,11776,0,0,0,256,21
22518,90368,0,27402240,10156,0,1280,256,0,0,256,5888,9728,0,0,0,1280,18
22519,90368,256,27417600,0,256,768,0,0,0,0,0,0,0,256,29004,0,38
22520,77568,0,27136512,2856,0,1280,256,0,0,256,256,9728,0,0,0,1024,17
22521,167168,0,28949760,6996,0,1024,256,0,0,256,9472,5120,0,0,0,512,10
22522,218368,0,51737600,0,0,1024,0,0,0,0,256,3328,195072,3328,31346,0,319
22523,128768,0,28171264,9131,0,1536,256,0,0,256,256,13056,0,0,0,1280,23
22524,115968,0,27928064,5306,0,1280,256,0,0,256,256,16640,0,0,0,768,30
22525,666368,256,129817600,0,256,6656,0,0,0,0,0,0,0,256,22345,0,11
22526,13568,0,25872128,15630,0,2048,256,0,0,256,256,8704,0,0,0,256,16
22527,166400,0,28941312,2931,0,256,256,0,0,256,1792,3328,0,0,0,256,6
22528,64768,0,26895616,7369,0,1536,256,0,0,256,512,23040,0,0,0,1024,39
22529,499968,0,384537600,0,0,0,0,0,0,0,0,3328,29952,3328,21809,0,56
22530,115968,0,27915520,16881,0,6912,256,0,0,0,768,0,0,0,0,2560,342
22531,231168,256,102681600,0,256,2304,0,0,0,0,0,0,0,0,0,0,101
22532,794368,0,130585600,7826,0,2048,256,0,0,256,256,36864,0,0,0,1792,62
22533,666368,0,230937600,0,0,0,0,0,0,0,0,3328,89856,3328,34379,0,157
22534,679168,256,180761600,0,256,5888,0,0,0,0,0,0,0,0,0,0,1
22535,115968,0,27923712,1009,0,1536,256,0,0,256,5376,13568,0,0,0,1536,38
22536,883968,256,153881600,0,256,1792,0,2560,2560,0,0,0,0,0,0,0,2
22537,77568,0,27160576,3275,0,1792,256,0,0,256,3584,19456,0,0,0,512,33
22538,256768,0,51458048,5393,0,1536,256,0,0,256,1536,28416,0,0,0,768,48
22539,77568,0,27147520,4547,0,1536,256,0,0,256,5120,11776,0,0,0,1536,20
22540,167168,0,28931584,13008,0,1024,256,0,0,256,1280,7424,0,0,0,256,14
22541,423168,0,54547968,11787,0,1024,256,0,0,256,256,5632,0,0,0,512,11
22542,39168,0,26382848,8438,0,6912,256,0,0,0,4608,0,0,0,0,2816,348
22543,448768,0,77061120,3301,0,1536,256,0,0,256,1024,40960,0,0,0,1280,68
22544,205568,256,51481600,0,256,2304,0,2560,256,0,0,0,230656,9472,37143,0,540
22545,218368,0,29959168,15975,0,768,256,0,0,256,256,7680,0,0,0,256,15
22546,90368,0,27415040,13609,0,1024,256,0,0,256,1024,20480,0,0,0,1024,37
